id,lat,lon,room_type,property_type,reviews_count,nightly_usd,city
1654486886449432737,6.23336,-75.60349,Entire home/apt,Entire rental unit,6,52.21,Medellin
1203030932658689443,6.245,-75.5941,Entire home/apt,Entire serviced apartment,52,146.73,Medellin
1320945627108249949,6.24299,-75.55648,Entire home/apt,Entire rental unit,20,44.49,Medellin
1487900126712169342,6.24096,-75.5994,Entire home/apt,Entire rental unit,41,143.56,Medellin
1269684402958206522,6.2063,-75.5546,Entire home/apt,Entire rental unit,33,146.82,Medellin
1119755990527923663,6.2358,-75.5978,Entire home/apt,Entire home,70,153.8,Medellin
1550804630998124139,6.250956850063735,-75.51581662717595,Entire home/apt,Entire cabin,10,53.53,Medellin
1691285394183812453,6.24391,-75.55899,Entire home/apt,Entire rental unit,2,44.24,Medellin
727565878694173956,6.187,-75.5691,Entire home/apt,Entire rental unit,5,366.48,Medellin
1598607202869576728,6.2494,-75.5996,Entire home/apt,Entire rental unit,14,149.69,Medellin
1415285149192232550,6.214376995815703,-75.56905735549603,Entire home/apt,Entire rental unit,42,146.23,Medellin
909547840144070250,6.2565243038343175,-75.59249162753011,Entire home/apt,Entire rental unit,52,145.6,Medellin
744377124098247665,6.21019,-75.55956,Entire home/apt,Entire serviced apartment,140,142.0,Medellin
1416201847863343139,6.19946,-75.56634,Entire home/apt,Entire rental unit,19,159.76,Medellin
1227611444715627286,6.2462,-75.58739,Private room,Private room in serviced apartment,43,22.11,Medellin
1533622246956615116,6.242742118598871,-75.50869309433367,Entire home/apt,Entire cabin,23,78.03,Medellin
1495940351428943312,6.2482,-75.5921,Private room,Private room in home,8,25.27,Medellin
1604059978458079634,6.2073,-75.5737,Entire home/apt,Entire condo,20,234.9,Medellin
1666027983068535837,6.2878,-75.5571,Entire home/apt,Entire rental unit,2,94.96,Medellin
1645032697478763235,6.2484485407859625,-75.59138998471445,Private room,Room in hotel,45,17.31,Medellin
1734226534585860390,6.2992,-75.501,Entire home/apt,Entire cabin,0,137.67,Medellin
995849043924545787,6.260315585451735,-75.56122861722933,Private room,Private room in home,24,21.5,Medellin
1568084107205851559,6.2439,-75.5882,Private room,Room in hotel,17,22.86,Medellin
1225299348476805992,6.2612,-75.571,Private room,Private room in rental unit,8,19.96,Medellin
1065856742640520332,6.2089,-75.5652,Entire home/apt,Entire rental unit,105,239.05,Medellin
1355872670164332609,6.2062,-75.5637,Entire home/apt,Entire rental unit,33,241.4,Medellin
710721677615568701,6.21203,-75.56572,Entire home/apt,Entire vacation home,51,224.6,Medellin
1606828039368847140,6.24,-75.5802,Entire home/apt,Entire rental unit,17,57.58,Medellin
1238502288007138840,6.203034105447726,-75.56133557272584,Entire home/apt,Entire rental unit,0,296.07,Medellin
1719828567778137869,6.207,-75.565,Entire home/apt,Entire home,0,274.8,Medellin
1629283190231703817,6.20453,-75.55806,Entire home/apt,Entire rental unit,13,57.75,Medellin
1223360355331022866,6.2063,-75.5546,Entire home/apt,Entire rental unit,61,223.45,Medellin
1472727339467832989,6.233343442106348,-75.56895830248637,Entire home/apt,Entire rental unit,7,59.92,Medellin
1567829171964749967,6.2170334287139735,-75.5578537823241,Entire home/apt,Entire rental unit,6,92.96,Medellin
53639212,6.1312,-75.63553,Entire home/apt,Entire condo,46,277.62,Medellin
1272613822446238419,6.2473,-75.5892,Entire home/apt,Entire loft,252,51.28,Medellin
842962962959692502,6.2133,-75.5647,Entire home/apt,Entire rental unit,102,161.94,Medellin
1700809422434077850,6.19139,-75.56233,Entire home/apt,Entire rental unit,7,164.5,Medellin
971629784939908909,6.2107,-75.5648,Entire home/apt,Entire rental unit,153,163.49,Medellin
1116009244036053022,6.2057,-75.516,Entire home/apt,Entire cottage,20,164.52,Medellin
53609065,6.2468,-75.5552,Entire home/apt,Entire serviced apartment,54,52.14,Medellin
1460596107897812869,6.253,-75.5884,Entire home/apt,Entire rental unit,18,45.0,Medellin
1416220322012281180,6.243143402732057,-75.55896800014155,Entire home/apt,Entire loft,37,47.08,Medellin
1692468917675261909,6.2092,-75.5657,Entire home/apt,Entire rental unit,0,202.2,Medellin
1688025843602113016,6.211807611485431,-75.55934017756658,Entire home/apt,Entire rental unit,5,162.68,Medellin
613760105209593774,6.2106,-75.5724,Entire home/apt,Entire loft,48,178.4,Medellin
1058069944227721338,6.2133,-75.5647,Entire home/apt,Entire condo,75,297.2,Medellin
1564531566649799319,6.244130413310812,-75.5842213581874,Entire home/apt,Entire loft,33,53.14,Medellin
1711989877578320343,6.2546,-75.6009,Entire home/apt,Entire home,0,284.12,Medellin
1451357352006195587,6.2105,-75.5724,Entire home/apt,Entire rental unit,32,160.45,Medellin
48314695,6.28721,-75.56665,Entire home/apt,Entire condo,52,41.59,Medellin
1705280796251599985,6.259237690400352,-75.58220404408053,Entire home/apt,Entire rental unit,1,41.83,Medellin
1248095455576580927,6.2251,-75.5658,Entire home/apt,Entire condo,33,158.06,Medellin
1487185491998056246,6.2074,-75.5737,Entire home/apt,Entire rental unit,21,158.84,Medellin
1616969253588304099,6.24307,-75.60118,Entire home/apt,Entire loft,4,41.0,Medellin
26960244,6.243,-75.55953,Entire home/apt,Entire rental unit,480,33.12,Medellin
986170653998386119,6.2129,-75.50131,Entire home/apt,Entire cabin,8,165.62,Medellin
973777797748730290,6.33048,-75.55786,Entire home/apt,Tiny home,58,40.95,Medellin
1427632351692427820,6.241992245135446,-75.56112202966447,Entire home/apt,Entire rental unit,23,34.53,Medellin
1300853476146799624,6.214955639128398,-75.5591382352905,Private room,Room in hotel,2,242.1,Medellin
1570461411224817976,6.196,-75.4705,Entire home/apt,Entire cabin,1,250.07,Medellin
1503005499657735379,6.2089,-75.5652,Entire home/apt,Entire rental unit,38,161.01,Medellin
1435714436336739589,6.249,-75.6051,Entire home/apt,Entire rental unit,49,165.03,Medellin
1527650426045285142,6.2483,-75.6015,Entire home/apt,Entire home,3,231.04,Medellin
41033120,6.207132063967602,-75.49271986040186,Entire home/apt,Entire chalet,149,43.06,Medellin
1329178007173552695,6.252590089804176,-75.60035391853343,Entire home/apt,Entire rental unit,58,42.69,Medellin
846994041772791388,6.358,-75.5269,Entire home/apt,Entire home,16,228.19,Medellin
1718990782515144685,6.2326,-75.5414,Entire home/apt,Entire rental unit,0,34.3,Medellin
1190119325041171504,6.2444,-75.56042,Entire home/apt,Entire rental unit,24,35.49,Medellin
1261801769201709377,6.241,-75.5844,Entire home/apt,Entire condo,63,159.6,Medellin
1142926067878844767,6.25711,-75.58389,Entire home/apt,Entire rental unit,66,42.99,Medellin
1639492033785833856,6.31297,-75.56051,Entire home/apt,Entire condo,2,42.02,Medellin
1670359515887774701,6.2573,-75.5925,Private room,Room in hotel,6,48.53,Medellin
1730035424051261344,6.2455,-75.593,Private room,Private room in guesthouse,0,40.35,Medellin
1419232551463278045,6.2051,-75.4348,Entire home/apt,Tiny home,26,197.52,Medellin
1550813817107903825,6.225272293814825,-75.47812566688103,Entire home/apt,Entire cabin,8,42.56,Medellin
1484115547395012058,6.2563,-75.5987,Entire home/apt,Entire rental unit,0,293.2,Medellin
1006514970405507616,6.2553,-75.5133,Entire home/apt,Entire cabin,16,49.08,Medellin
730525227743248838,6.25649,-75.58502,Entire home/apt,Entire rental unit,79,163.7,Medellin
37566614,6.21176,-75.56496,Hotel room,Room in hotel,0,248.76,Medellin
1731390770727093808,6.2694,-75.5903,Entire home/apt,Entire rental unit,0,285.23,Medellin
44352933,6.22799,-75.47174,Entire home/apt,Entire cabin,164,42.87,Medellin
1646883035181735420,6.246230890763069,-75.50140719496609,Entire home/apt,Farm stay,0,280.84,Medellin
823201507422257221,6.20568,-75.52072,Private room,Private room in home,0,228.93,Medellin
1186913552558934342,6.21244,-75.57149,Entire home/apt,Entire home,0,223.79,Medellin
1446596166518238937,6.2109,-75.5666,Entire home/apt,Entire rental unit,0,230.08,Medellin
1685701123435776432,6.20951,-75.57259,Entire home/apt,Entire rental unit,1,221.11,Medellin
54358737,6.20962,-75.57228,Entire home/apt,Entire condo,29,250.0,Medellin
1412380992363955457,6.17497,-75.58739,Entire home/apt,Entire rental unit,3,250.27,Medellin
1431966614624075923,6.170536394844137,-75.56752846466503,Entire home/apt,Entire home,0,275.61,Medellin
867427095750302115,6.23966,-75.58939,Private room,Room in hotel,2,254.87,Medellin
1619208785160361931,6.2382,-75.5955,Entire home/apt,Entire rental unit,6,37.98,Medellin
1280029383032816655,6.2482,-75.5848,Entire home/apt,Entire home,1,229.66,Medellin
1643754907853043684,6.2563,-75.5834,Private room,Room in hotel,16,41.46,Medellin
1476837110769738476,6.2629515129147855,-75.55959252689253,Private room,Private room in home,16,18.41,Medellin
1018875776327272283,6.2435,-75.5599,Entire home/apt,Entire serviced apartment,78,36.31,Medellin
52628614,6.25527,-75.59909,Private room,Room in hotel,0,229.41,Medellin
1593594127420498180,6.221737517940458,-75.57813429988445,Entire home/apt,Entire rental unit,1,227.3,Medellin
1242049283273067755,6.2435,-75.5599,Entire home/apt,Entire rental unit,53,37.32,Medellin
1665428962016829402,6.2432,-75.5558,Entire home/apt,Entire rental unit,1,38.64,Medellin
779135959204086768,6.26183,-75.59867,Entire home/apt,Entire loft,40,42.6,Medellin
1639878241415425055,6.245778881429141,-75.56234766272655,Entire home/apt,Entire loft,5,43.0,Medellin
966540036939797752,6.2624,-75.55884,Entire home/apt,Entire rental unit,127,40.28,Medellin
933376029069553458,6.1694,-75.5812,Entire home/apt,Entire rental unit,0,288.68,Medellin
953835571506977721,6.2091,-75.4373,Entire home/apt,Entire home,58,202.06,Medellin
1714623005927421739,6.2485,-75.5913,Entire home/apt,Entire rental unit,1,55.96,Medellin
1666113958349917566,6.285000631018128,-75.58551752737037,Private room,Private room in home,2,17.11,Medellin
1645022898959936114,6.24760419934606,-75.59115231011717,Private room,Room in hotel,6,17.31,Medellin
1404637255712509815,6.251854475199558,-75.60245645394701,Private room,Private room in home,10,18.77,Medellin
44059830,6.21085,-75.5587,Entire home/apt,Entire rental unit,332,154.4,Medellin
750552119372616356,6.22356,-75.59266,Private room,Private room in home,45,18.41,Medellin
47803674,6.25674,-75.55429,Entire home/apt,Entire condo,23,19.96,Medellin
1299444901212401525,6.2626,-75.5993,Private room,Private room in home,48,16.58,Medellin
1242798876551150844,6.25491,-75.5858,Private room,Private room in home,12,18.43,Medellin
1336990420308846830,6.2576,-75.577,Private room,Private room in rental unit,13,18.95,Medellin
21113136,6.2354,-75.5903,Private room,Private room in home,35,18.73,Medellin
1331934089153666420,6.238704448022117,-75.58321093737466,Private room,Private room in loft,100,18.41,Medellin
1552313275534685570,6.257131975527499,-75.59364677996449,Entire home/apt,Entire rental unit,12,38.39,Medellin
1653278069131407775,6.2391675619498415,-75.60294893967296,Entire home/apt,Entire rental unit,1,307.11,Medellin
1603213857708129516,6.2428,-75.5623,Entire home/apt,Entire rental unit,5,38.78,Medellin
1452447422768804375,6.2368,-75.5459,Entire home/apt,Entire serviced apartment,14,36.8,Medellin
1405116173500391641,6.251356093227944,-75.60220470513357,Private room,Private room in home,9,18.99,Medellin
1437329487038821146,6.2823,-75.5643,Private room,Private room in rental unit,10,18.73,Medellin
1627064495990668257,6.2105,-75.5721,Entire home/apt,Entire rental unit,3,139.86,Medellin
956614356911431985,6.2063,-75.5546,Entire home/apt,Entire rental unit,105,162.45,Medellin
1486000521212594643,6.3896649856131535,-75.51211963726385,Entire home/apt,Entire home,43,228.55,Medellin
50551267,6.20597,-75.56513,Entire home/apt,Entire rental unit,44,128.8,Medellin
53741582,6.25592,-75.59541,Entire home/apt,Entire serviced apartment,208,129.55,Medellin
1563221112529648803,6.2139,-75.5721,Entire home/apt,Entire home,14,249.49,Medellin
1642356298281766504,6.3417,-75.5422,Entire home/apt,Entire rental unit,7,45.7,Medellin
49294469,6.25838,-75.58394,Entire home/apt,Entire rental unit,146,46.74,Medellin
859474516860192105,6.2581,-75.5829,Entire home/apt,Entire rental unit,179,46.01,Medellin
992242294686624304,6.2481,-75.59449,Entire home/apt,Entire rental unit,4,227.72,Medellin
1292230431929674681,6.3613,-75.4998,Entire home/apt,Entire cabin,62,126.91,Medellin
1650770672195396515,6.249231113636556,-75.59648339756603,Entire home/apt,Entire rental unit,16,45.4,Medellin
1582840602801509326,6.242087200152922,-75.59776382046967,Entire home/apt,Entire home,8,242.76,Medellin
1585219950886080745,6.261062981738613,-75.56274812115338,Entire home/apt,Entire rental unit,18,38.3,Medellin
1703239481312348028,6.257799452714996,-75.58379566282677,Entire home/apt,Entire rental unit,5,46.51,Medellin
944280124072065292,6.17704,-75.45155,Entire home/apt,Entire cottage,165,129.55,Medellin
1520512328121700094,6.179031274357979,-75.56384091934311,Entire home/apt,Entire rental unit,14,131.5,Medellin
45116330,6.20887,-75.56881,Entire home/apt,Entire rental unit,99,241.0,Medellin
700792670069525226,6.21024,-75.56498,Entire home/apt,Entire vacation home,27,231.4,Medellin
30009245,6.2113,-75.5605,Entire home/apt,Entire serviced apartment,40,286.01,Medellin
1674241118000322239,6.2092,-75.56339,Entire home/apt,Entire rental unit,0,244.75,Medellin
1691285059866200747,6.24473,-75.55924,Entire home/apt,Entire rental unit,3,39.03,Medellin
1027563952287030765,6.2623,-75.5589,Entire home/apt,Entire rental unit,82,46.74,Medellin
1469127194417039424,6.251359244109892,-75.41551085918358,Entire home/apt,Entire cottage,45,32.16,Medellin
847075222809907418,6.24009,-75.58914,Private room,Private room in loft,16,241.11,Medellin
1393490299417445809,6.2564220259512195,-75.55996749518486,Entire home/apt,Entire rental unit,41,49.0,Medellin
50922532,6.2134,-75.5736,Entire home/apt,Entire rental unit,0,243.95,Medellin
789144882351023463,6.21214,-75.56571,Entire home/apt,Entire rental unit,32,230.0,Medellin
684819652120403025,6.24089,-75.59238,Entire home/apt,Entire serviced apartment,6,162.99,Medellin
1029815210478017421,6.2587,-75.5947,Entire home/apt,Entire home,55,177.2,Medellin
1316584608400169326,6.2465,-75.585,Entire home/apt,Entire rental unit,59,33.78,Medellin
1600237871610217713,6.2485,-75.5913,Entire home/apt,Entire rental unit,4,40.32,Medellin
1126217372917107746,6.2435,-75.5817,Entire home/apt,Entire loft,81,33.23,Medellin
1203489620533284976,6.20791,-75.56749,Entire home/apt,Entire rental unit,5,221.2,Medellin
1602443423723828423,6.2356,-75.5964,Entire home/apt,Entire rental unit,1,32.49,Medellin
1331162254706577434,6.254235331600889,-75.60059918738645,Entire home/apt,Entire rental unit,39,36.24,Medellin
978989510395084234,6.2349,-75.6161,Entire home/apt,Entire loft,132,36.93,Medellin
20654470,6.24394,-75.55906,Entire home/apt,Entire rental unit,397,42.05,Medellin
1374878163305620095,6.211296870998722,-75.56701207590335,Entire home/apt,Entire rental unit,29,133.67,Medellin
598673846973684610,6.2464,-75.5868,Private room,Private room in loft,145,33.52,Medellin
911707045442883745,6.24193,-75.563,Entire home/apt,Entire rental unit,31,32.71,Medellin
1710489271412894531,6.2324,-75.5925,Entire home/apt,Entire rental unit,3,33.78,Medellin
1183436020627001358,6.24306,-75.56004,Entire home/apt,Entire rental unit,21,42.35,Medellin
1472585743139213323,6.2726,-75.5728,Private room,Room in hotel,18,33.12,Medellin
35150148,6.2449,-75.5913,Private room,Private room in home,83,34.6,Medellin
975456264649281975,6.26225,-75.55735,Entire home/apt,Entire rental unit,100,32.76,Medellin
1052483852787473921,6.2034,-75.5593,Entire home/apt,Entire loft,92,46.37,Medellin
1076957971826454456,6.3356,-75.5699,Entire home/apt,Entire rental unit,57,33.12,Medellin
807526984659256248,6.3102,-75.5666,Entire home/apt,Entire rental unit,85,33.51,Medellin
1701264877758628270,6.204377776008941,-75.52057517446788,Entire home/apt,Entire cabin,7,45.95,Medellin
1301702777741595438,6.214169242287537,-75.5580920217126,Private room,Room in hotel,0,240.7,Medellin
603082853455577176,6.20746,-75.56776,Private room,Room in hotel,3,221.84,Medellin
1594162162574475062,6.2555,-75.5822,Entire home/apt,Entire loft,11,38.63,Medellin
1455906794290754728,6.2557,-75.5837,Entire home/apt,Entire rental unit,33,50.9,Medellin
1385636566395094723,6.242635916558398,-75.55824398290902,Entire home/apt,Entire rental unit,28,43.09,Medellin
986764855252035284,6.20706,-75.55431,Entire home/apt,Entire rental unit,7,231.88,Medellin
1132515804803278736,6.17066,-75.56984,Entire home/apt,Entire rental unit,2,224.2,Medellin
1384389313020883629,6.204366844095745,-75.55950390042236,Entire home/apt,Entire rental unit,47,46.49,Medellin
807527455167534235,6.21539,-75.55824,Private room,Room in hotel,7,240.7,Medellin
1288726799998051001,6.1762,-75.5902,Entire home/apt,Entire serviced apartment,10,253.22,Medellin
1683574441928154836,6.2423,-75.55649,Entire home/apt,Entire rental unit,2,46.76,Medellin
40374375,6.24527,-75.58917,Entire home/apt,Entire rental unit,37,244.03,Medellin
1014091163996174036,6.24429,-75.60192,Entire home/apt,Entire rental unit,1,226.35,Medellin
1576865649657511295,6.23965,-75.59427,Private room,Room in aparthotel,0,292.08,Medellin
1117264359646719612,6.1742,-75.5914,Entire home/apt,Entire rental unit,69,220.2,Medellin
1501919334547828967,6.2435,-75.5598,Entire home/apt,Entire condo,30,43.36,Medellin
791906157943327083,6.2432,-75.5572,Entire home/apt,Entire loft,45,44.29,Medellin
1679786488986832629,6.245696869826268,-75.60063304487166,Shared room,Shared room in guesthouse,1,21.67,Medellin
